residence_name,council_id
KISALA,41204
KOMTONGA,41204
MLAGUZI,41204
MBOGO,41204
KIGUGU,41204
MADIZINI,41204
KUNKE,41204
KIDUDWE,41204
MLUMBILO,41204
LUKENGE,41204
LUNGO,41204
MANYINGA,41204
DIGOMA,41204
LUSANGA,41204
KWADOLI,41204
DIGALAMA,41204
DIFINGA,41204
KANGA,41204
DIHINDA,41204
MZIHA,41204
KIBATULA,41204
NJEULA,41204
KAOLE,41204
BWAGE,41204
LUPIRO,42061
IGOTA,42061
MADIBIRA,42061
NAKAFULU,42061
MILOLA,42061
MAVIMBA,42061
IGUMBIRO,42061
MINEPA,42061
KIVUKONI,42061
MBUYUNI,42061
KICHANGANI,42061
IDUNDA,42061
IKUNGUA,42061
IRAGUA,42061
MAGEREZA,42061
KIDUGALO,42061
NAMHANGA,42061
VIGOI,42061
MBAGULA,42061
NAMGEZI,42061
MAKANGA,42061
NAWENGE,42061
KISEWE,42061
EPANKO,42061
MSOGEZI,42061
MAJENGO,42061
MDINDO,42061
CHIKUTI,42061
MAHENGE,42061
SAFARI ROAD,42061
MAWASILIANO,42061
MATUMBALA,42061
UPONERA,42061
LYANDU,42061
ISONGO,42061
MBANGAYAO,42061
MWAYA,42061
CHIKWERA,42061
LIBENANGA,42061
NKONGO,42061
LUKANDE,42061
GOMBE,42061
MBUGA,42061
IPUTI,42061
NANUNGU,42061
CHIGANDUGANDU,42061
KETAKETA,42061
IKANGAO,42061
LUHOMBERO,42061
CHILOMBOLA,42061
MZELEZI,42061
RUAHA,42061
MTUKULA,42061
MGOLO,42061
KITUTI,42061
SALI,42061
ISYAGA,42061
EUGA,42061
EBUYU,42061
MKASEKA,42370
KIVUKONI,42370
CHIWAMBO,42370
LUAGALA,42370
LULINDI,42370
NDWIKA CHINI,42370
MUUNGANO,42370
MNOPWE,42370
MKUNDI AMANI,42370
MBUGO,42370
MKULULU,42370
MFUTO,42370
MPOPO,42370
MIBA,42370
SYENJELA,42370
CHINGOLOPI,42370
MNOLELA,42370
CHIPUNDA,42370
MKOROPOLA,42370
MAJEMBE,42370
NAKALOLA,42370
NAKACHINDU,42370
CHIPANGO,42370
MKANGAULA,42370
NAGAGA,42370
NAMALENGA,42370
MVITA,42370
CHIGAWE,42370
MSANGA,42370
MITESA,42370
MSOKOSELA,42370
MAENDELEO,42370
MBURUSA,42370
SINDANO,42370
LUATALA,42370
ULUNGU,42370
LICHEHE,42370
NAMOMBWE,42370
MIREWE,42370
MCHAURU,42370
RIVANGO,42370
MKOWO,42370
NANGOMWA,42370
MAPARAWE,42370
MWITIKA,42370
MHATA,42370
MNAVIRA,42370
GEUZA,42370
MANYULI,42370
"MAKONG""ONDA",42370
KILIDU,42370
NAKARARA,42370
MKWAYA,42370
CHIKOROPORA,42370
NAMYOMYO,42370
RAHALEO,42370
MKALIWATA,42370
MKACHIMA,42370
MAPILI,42370
CHIUNGUTWA,42370
MAUGURA,42370
MISECHELA,42370
MIPANDE,42370
CHILIMBA,42370
KALIPINDE,42370
MPETA,42370
HUWE,42370
MAKANYAMA,42370
KALANGWALE,42370
LIPUMBURU,42370
MCHOTI,42370
NANTONA,42370
MTOJO,42370
UTIMBE,42370
LIURUNGU,42370
MBANGARA,42370
LUPASO,42370
MIUNGO,42370
MPULIMA,42370
MBUYUNI,42370
MITONJI,42370
MAJEMBE NDAGO,42370
NDIBWA,42370
MATOGORO,42370
NANJOTA A,42370
NAIROMBO,42370
MILUNDA,42370
MPUTENI,42370
NAMBUNDA,42370
MIJELEJELE,42370
MTENGULA,42370
CHIGUGU,42370
MBAJU,42370
MBEMBA,42370
MKUYUNI,42370
CHIKUKWE,42370
MAPARAGWE,42370
LILOYA,42370
MJI MWEMA,42370
MANDIWA,42370
MWAMBAO,42370
CHIDYA,42370
CHIWATA,42370
MKUNGU,42370
"MKANG""U",42370
NAMIHUNGO,42370
CHIPITE,42370
NANGANGA A,42370
NANGANGA B,42370
MUMBURU A,42370
MUMBURU B,42370
MWONGOZO,42370
NANGOO,42370
MDENGA,42370
MWENA,42370
CHIBWINI,42370
NDUNDA,42370
CHIKUNDI,42370
MSIGALILA,42370
MTUNUNGU,42370
NAMALI,42370
MKALAPA,42370
NJENGA,42370
MPOWORA,42370
LIPUTU,42370
TUUNGANE,42370
MAJENGO,42370
SHAURI MOYO,42370
KANYIMBI,42370
KACHEPA,42370
MPINDIMBI,42370
MAPALE,42370
MKWAPA,42370
NAMATUTWE,42370
CHINGULUNGULU,42370
MIWALE,42370
MSIKISI,42370
NAMALEMBO,42370
NAMAHINGA,42370
NAMAJANI,42370
AMANI CHIRORO,42370
NGALOLE,42370
MIGOMBANI,42370
MLINGULA,42370
NAMICHI,42370
MASIKUNYINGI,42370
CHIKOWETI,42370
NAMBAYA,42370
LUKULEDI A,42370
LUKULEDI B,42370
MRAUSHI,42370
MKOLOPOLA,42370
CHIKUNJA,42370
NAPATA,42370
NASINDI,42370
NASINDI MISSION,42370
NANDITI,42370
CHIWALE,42370
NANYINDWA,42370
KIVUKONI,42370
LILALA,42370
MPANYANI,42370
MUUNGANO,42370
MIHIMA,42370
NAMBAWALA A,42370
NAMBAWALA B,42370
MTANDI A,43464
MTANDI B,43464
NANJUVA,43464
MINAZINI,43464
MARAMBO JUU,43464
MARAMBO CHINI,43464
BENAKO,43464
PACHANI,43464
KACHULU,43464
MCHOKONYO,43464
NDUNDA,43464
MAGUMUCHILA,43464
CHISEGU,43464
MAILI SITA,43464
NAMAKONGWA,43464
MKAJAMILA,43464
TULEANE,43464
CHANIKANGUO,43464
NYASA CHINI,43464
NYASA A,43464
NYASA B,43464
MATANKINI,43464
MCHEMA,43464
MAENDELEO,43464
NYASA OFISINI,43464
WAPI WAPI A,43464
WAPI WAPI B,43464
KAGERA,43464
STENDI YA NEWALA,43464
MISUFINI,43464
SILABU,43464
NAPUPA,43464
CHIWISI,43464
SABA SABA,43464
MADEKO,43464
KITUNDA,43464
ROBENI,43464
KISIWANI,43464
MAJIMAJI,43464
MKUTIKATI,43464
KILIMANI,43464
NANGAYA,43464
NANGAYA A,43464
NANGAYA B,43464
MISUFINI,43464
MKUNGUNI,43464
MIGONGO KATI,43464
REST CAMP,43464
DARAJANI,43464
MCHEMA,43464
HOSPITALI,43464
MKADENDA A,43464
MISUFINI,43464
MKADAENDA B,43464
JIDA,43464
MAGUMUCHILA,43464
MADARAKA,43464
ZAHANATI,43464
JAMUHURI,43464
NAMATUNU,43464
MNARANI,43464
MARIKA,43464
MACHOMBE,43464
MUMBAKA,43464
MLUNDELUNDE,43464
NAMIKUNDA A,43464
CHIPOLE,43464
NAMIKUNDA B,43464
MPEKESO,43464
TUKAEWOTE,43464
NAVAI,43464
MACHENJE,43464
NGALINJE,43464
MKARANGA,43464
CHAKAMA,43464
MBONDE,43464
MAYULA,43464
MWENGE MTAPIKA,43464
NAMKUNGWI,43464
TEMEKE,43464
MKARANGO,43464
NAMBOSE JUU,43464
MTAKUJA,43464
MAKULANI,43464
MTAKENI,43464
MKARAKATE,43464
SULULU,43464
MKAPUNDA A,43464
MKAPUNDA B,43464
MKANGALA KASKAZINI,43713
MKANGALA KUSINI,43713
MKUNJANGUO,43713
MBAWALA CHINI,43713
MBAWALA SHANGANI,43713
NAULONGO,43713
PWANI A,43713
PWANI B,43713
PWANI C,43713
MIHAMBWE,43713
PACHOTO A,43713
PACHOTO B,43713
SOGEA,43713
UFUKONI STANDI,43713
MBAE MASHARIKI,43713
MBAE MAGHARIBI,43713
MIANZINI,43713
CHUNDI,43713
MAGOMENI A,43713
MAGOMENI B,43713
MAGOMENI SHULENI,43713
TULIVU,43713
KAGERA,43713
BOMBA LA BURE,43713
CHIPUPUTA,43713
MATOPENI,43713
MDENGA,43713
MTEPWEZI,43713
MADABA,43713
MLIMANI,43713
LILUNGU,43713
NAMAYANGA,43713
CHIHIKO,43713
MTAWANYA HOSPITALI,43713
MTAWANYA SOKONI,43713
MANGAMBA CHINI,43713
MANGAMBA JUU,43713
UWANJA WA NDEGE,43713
CHUNO KATI,43713
MAJENGO,43713
LIGULA A,43713
LIGULA B,43713
LIGULA C,43713
MISETI,43713
NAMTIBWILI,43713
MTONYA A,43713
MTONYA B,43713
HAIKATA,43713
SINGINO,43713
MAGENGENI,43713
BOMANI,43713
MJIMWEMA,43713
NDOLO,43713
MKUNDI,43713
MTANGASHARI,43713
MCHANGANI,43713
MAHUTA,43713
MIRUMBA,43713
DIMBUZI,43713
MABATINI,43713
RWELU,43713
GEZAULOLE,43713
GUINEA,43713
MSIKITINI,43713
BIAFRA,43713
MABATINI B,43713
MABATINI A,43713
KISUTU B,43713
SINANI,43713
SOKO KUU,43713
KISUTU A,43713
KISUTU C,43713
OFISI KUU,43713
MWERA,43713
CITUS,43713
SABASABA,43713
MUUNGANO,43713
MMINGANO,43713
MTAWIKE,43713
LIYAWILE,43713
TANDIKA,43713
SHULE YA MSINGI  MAJENGO,43713
RAHALEO JUU,43713
RAHALEO CHINI,43713
SHAPRIYA,43713
PENTEKOSTE,43713
FFU- NANDOPE,43713
KIYANGU A,43713
INDIAN QUARTERS,43713
SHANGANI EAST,43713
SHANGANI WEST,43713
LIGULA UMOJA,43713
LIGULA TES,43713
LIGULA KATI,43713
TTC UFUNDI,43713
MADUKA MAKUBWA,43713
LIGULA MBELENJE,43713
KIYANGU B,43713
LIGULA SHULENI,43713
MSIKITINI,43713
SERENGETI,43713
RELI A,43713
RELI B,43713
KIZOTA,43713
MKUNGUNI,43713
MNAZI MMOJA,43713
MNAIDA,43713
KILIMAHEWA,43713
KISUNGULE A,43713
KISUNGULE B,43713
KISUNGULE C,43713
NANYAMBA,43713
NAMKUKU,43713
NANYAMBA B,43713
MIBOBO,43713
MADINA,43713
KILIMANJARO,43713
DINYECHA,43713
NATOTO,43713
CHITONDOLA,43713
CHIKWAYA,43713
KIBAONI,43713
NYUNDO,43713
NIYUMBA,43713
NYUNDO B,43713
NAUCHECHE,43713
MIULE,43713
MAENDELEO,43713
MIGOMBANI,43713
NITEKELA,43713
KITAMA BONDENI,43713
CHIWILO,43713
"MWANG""ANGA",43713
MAGOMENI,43713
MBEMBALEO,43713
MWAMKO,43713
SHANGANI,43713
MKUBWANANA,43713
MYAWI BARABARANI,43713
MILANGOMINNE,43713
UMOJA,43713
MNYAHI,43713
MNYAWI,43713
MNYAWI SHULENI,43713
MNONGODI,43713
KILIMAHEWA,43713
MNONGODI MAGHARIB1,43713
KIWENGULO,43713
NAMTUMBUKA SHULENI,43713
NAMTUMBUKA,43713
MAJENGO,43713
LIKWAYA,43713
NJENGWA,43713
NJENGWA SOKONI,43713
MTENDACHI JUU,43713
MAJENGO,43713
NARUNGA,43713
ZIWANI JUU,43713
"NANG""AWANGA",43713
SHABA,43713
MTIMBWILIMBWI,43713
MTOPWA,43713
PACHANI,43713
MBAMBAKOFI,43713
NANJEDYA,43713
NAMISANGI,43713
HINJU,43713
CHIWINDI,43713
KITACHI,43713
MALONGO,43713
MTINIKO,43713
MAILI,43713
MNIVATA,43713
TULIA,43713
MARANJE,43713
MALAMBA,43713
MKULANGA,43713
NAVIKOLE,43713
NGONJA,43713
ARUSHA,43713
ARUSHA JUU,43713
MKOMO,43713
NGORONGORO,43713
CHAWI,43713
CHAWI SOKONI,43713
MSUFINI,43713
KIROMBA,43713
MJI MWEMA,43713
NACHUMA,43713
MIKUMBI,43713
KIROMBA CHINI,43713
KIANGA,43713
MWENGE,43713
MKAHARA,43713
MPANYANI,43713
MAYEMBE JUU,43713
DINDWA,43713
MAYEMBE CHINI,43713
MCHANJE,43713
KITAYA,43713
KIHAMBA,43713
NAMDIMBA,43713
MNIMA,43713
KILIMAHEWA,43713
NAMAHUKULA,43713
CHIHOKWE,43713
NAMAMBI,43713
MNGOJI,43713
LITEMBE,43713
MITAMBO,43713
MADIMBA,43713
MTENDACHI,43713
NAMINDONDI,43713
MAYAYA,43713
MTANDI,43713
MSIMBATI,43713
RUVULA,43713
MNUYO,43713
MSANGA MKUU,43713
SINDE,43713
NAMELA,43713
MNETE,43713
MKUBIRU,43713
NALINGU,43713
MILAMBA,43713
MNAZI,43713
MSAKALA,43713
MAJENGO,43713
MNAWENE,43713
NAMBELEKETELA,43713
"DING""WIDA",43713
MINYEMBE,43713
MOMA,43713
LUKWETA,43713
MDUWI,43713
NACHENJELE,43713
MBAWALA,43713
MAKOME,43713
MAKOME B,43713
MAILI KUMI,43713
MWINDI,43713
MIHEMBE,43713
"CHING""OLOLA",43713
NGORONGORO,43713
NANGURUWE,43713
NAMAHYAKATA  SHULENI,43713
NAMAHYAKATA BARABARANI,43713
MTEMBA,43713
KIHIMIKA,43713
KITUNGULI,43713
MAHURUNGA,43713
KIVAVA,43713
KILOMBERO,43713
MNAIDA,43713
TANGAZO,43713
KILAMBO,43713
MAGOMENI,43713
MUUNGANO,43713
MKWAJUNI CHINI,43713
LYOWA,43713
MWEMBETOGWA,43713
MKWAJUNI JUU,43713
DIHIMBA,43713
KINYAMU,43713
NJUMBULI,43713
MANAMAWA,43713
NAMKAPI,43713
MPONDOMO,43713
NAMANJELE,43713
LIPWIDI,43713
MTAMA,43713
NAMBELA,43713
MANGOPACHANNE,43713
MBAGALA,43713
ILALA,43713
MKUTIMANGO,43713
USHIRIKA,43713
CHEMCHEM,43713
KITERE,43713
LILIDO,43713
NAKADA,43713
MKONYE,43713
CHEKELENI,43713
MNYIJA,43713
LIBOBE,43713
LIBOBE B,43713
UNGUJA,43713
"MING""WENA",43713
NAMUHI,43713
UTENDE,43713
MPAPURA,43713
NANYANI,43713
MABATINI,43713
NDUMBWE,43713
CHANGALAWE,43713
MBUO,43713
MWATEHI,43713
MNYUNDO,43713
MSIJUTE,43713
MAYANGA,43713
HIYARI,43713
LIKONDE,43713
NANGUMI,43713
NANYATI,43713
MNYENGEDI,43713
MKUNWA,43713
NACHUA,43713
KAWAWA,43713
MAWINDI,43713
NAMGOGOLI,43713
MGAO,43713
NAUMBU KUSINI,43713
KISIWA,43713
MAJENGO,43713
IMEKUWA,43713
NAUMBU,43713
MKUNGU,43713
NANYUMBU,44849
CHUNGU,44849
CHITOWE,44849
MANEME,44849
MTAWATAWA,44849
NANDERU,44849
MKUULA,44849
MAKANYA,44849
CHIPUPUTA,44849
MKOHORA,44849
NAMASOGO,44849
NAMAGULUVI,44849
NAKATETE,44849
MPWAHIA,44849
MASUGURU,44849
LUKULA,44849
LUKWIKA,44849
LIKOKONA,44849
NAMAKA,44849
MSINYASI,44849
MISAWAJI,44849
MICHIGA,44849
MNAZI MMOJA,44849
PACHANI,44849
"MAKONG""ONDERA",44849
LUMESULE,44849
MCHENJEUKA,44849
CHIGWEJE,44849
CHANGWALE,44849
NANDEMBO,44849
NANDETE,44849
ULANGA,44849
CHIVIRIKITI,44849
NAKOLE,44849
MTALIKACHAU,44849
KILOSA,44849
MIKANGAULA,44849
LOWASA,44849
NAMATUMBUSI,44849
MKWAJUNI,44849
"CHANG""OMBE",44849
NAHIMBA,44849
NANGARAMO,44849
MKAMBATA,44849
KAMUNDI,44849
NAWAJE,44849
MANGAKA,44849
NAHAWARA,44849
NDWIKA,44849
MTOKORA,44849
KILIMANIHEWA,44849
LIDEDE,44849
NGALINJE,44849
MNONIA,44849
MWAMBANI,44849
MKUMBARU,44849
SENGENYA,44849
MATIMBENI,44849
MARA,44849
NACHIURA,44849
KISIMATULI,44849
MASYALELE,44849
RUKUMBI,44849
CHINYANYIRA,44849
AMANI,44849
NAMARUPI,44849
NANGOMBA,44849
MASWERA,44849
MNEMEKA,44849
MJIMWEMA,44849
CHIHUVE,44849
NAKOPI,44849
KAZAMOYO,44849
MBURUSA,44849
MPOMBE,44849
NDECHELA,44849
CHIMIKA,44849
MARATANI,44849
LIPUPU,44849
MALEMA,44849
MCHANGANI A,44849
HOLOLA,44849
MIKUVA,44849
NGUPE,44849
MNANJE A,44849
CHIKUNJA II,44849
MNANJE B,44849
MITUMBATI,44849
NJISA,44849
MARUMBA,44849
CHILUNDA,44849
NAMIJATI,44849
MBANGALA MBUYUNI,44849
MAHAKAMA,45490
MZALENDO,45490
BUTIAMA,45490
UJENZI,45490
UWANJA WA NDEGE,45490
KOTAZI,45490
NANGWALA CHINI,45490
JESHINI,45490
SHULENI CHITANDI,45490
GODAUNI CHITANDI,45490
NAKACHELA,45490
PACHOTO,45490
MAKOTE,45490
MBENGA,45490
LUCHINGU A,45490
AMKENI,45490
MFARANYAKI,45490
CHIWEMBI,45490
MATANKINI,45490
MAJENGO,45490
MAJENGO,45490
LEKANELO,45490
MONEKA,45490
JULIA,45490
KILIMAHEWA,45490
MWANONA,45490
NAMIYONGA,45490
MANDUMBA,45490
NAKACHELA,45490
LONDO,45490
MAGOMBO,45490
"MKULUNG""ULU",45490
MAKOTE,45490
MAKONDEKO,45490
KIPIMI,45490
MAHUMBIKA,45490
KIKUYU,45490
CHIKWAYA,45490
MTANGALANGA,45490
JUHUDI,45490
MAKONGA,45490
KILIDU,45490
NANYONDA,45490
NAMBUNGA,45490
MKOMA  I,45490
CHIWAMBO,45490
KAZAMOYO,45490
IMANI,45490
KIUTA,45490
RAHALEO,45490
MATOKEO,45490
MKUNYA,45490
CHIHANGA,45490
PACHOTO,45490
CHIUNJILA,45490
AMANI,45490
MNALALE,45490
CHIKWEDU,45490
MCHOLI GODAUNI,45490
TUMAINI,45490
MAKORONGO,45490
CHIHWINDI,45490
TAWALA,45490
MNAIDA,45490
LIDUMBE SHULENI,45490
MITUMBATI,45490
MSILILI,45490
NANGURUWE,45490
KILIMANI,45490
MAGUMCHILA,45490
MNANJE,45490
MTAWE,45490
SAMORA,45490
MAPILI,45490
TENGULENGU,45490
MKWEDU,45490
MNYAMBACHI,45490
MATALE,45490
MAKUKWE,45490
MNAMUNJELELE,45490
MMONGO,45490
MNACHI,45490
MNAUDYA,45490
MTUNGURU,45490
NGONGO,45490
MANGO,45490
MKWAYA,45490
CHITEKETE,45490
MCHANGANI,45490
NAMBUDI,45490
NAMKONDA,45490
NAKAHAKO,45490
MNAUKE,45490
MITAHU,45490
MPALU,45490
LUKOHE,45490
CHITENDA,45490
MDIMBA,45490
NGALU,45490
MINJALE,45490
MCHEMO B,45490
MCHEMO A,45490
MKUPETE,45490
MCHEDEBWA,45490
LENGO,45490
CHIULE,45490
MTOPWA,45490
CHILONDOLO,45490
TUKAZANE,45490
MALATU JUU,45490
TUYANGATANE,45490
MTANDA,45490
MALATU SHULENI,45490
MNOLELA,45490
MKUNJO,45490
MANDALA,45490
KITANGARI HOSPITALI,45490
KITANGARI SOKONI,45490
NIA MOJA,45490
MITEMA,45490
CHIWONGA,45490
MMULUNGA,45490
CHIKUTI,45490
PACHANNE,45490
UKOMBOZI,45490
CHIHWINDA,45490
NANDWAHI,45490
CHIKUNDA LUBIDO,45490
MADABA,45490
MBEMBELE,45490
VIHOKOLI,45490
MPIRANI,45490
CHIPITO,45490
MAPUTI,45490
MIKWANGA,45490
KADENGWA,45490
MNAUYA,45490
MTONGWELE CHINI,45490
LIKWAYA,45490
MNALI,45490
MAPINDUZI,45490
NAMKONDA,45490
NANDA,45490
MMOVO,45490
SONGAMBELE,45490
MACHENJE,45490
MPWAPWA,45490
MNYEU,45490
MBEYA,45490
TULIENI,45490
MBEBEDE,45490
MKOMA II,45490
CHIKALULE,45490
NANGUDYANE,45490
LOCHINU,45490
LIHANGA,45490
NAMBALI A,45490
MMALACHI,45490
NAMBALI B,45490
CHILENDE,45490
MAHOHA,45490
MDENGA,45490
NAVANGA,45490
MKONGI,45490
NAMANGUDU,45490
MIKUMBI,45490
CHILANGALA,45490
MIYUYU,45490
MKUDUMBA,45490
NAMDIMBA,45490
MNYENGACHI,45490
MNYAMBE,45490
MNAYOPE,45490
HENGAPANO,45490
MNIMA,45490
MAJEMBE JUU,45490
BAHATI,45490
MTONGWELE JUU,45490
CHIHANGU A,45490
CHIHANGU B,45490
IDAMNOLE,45490
MNYAWA,46098
MAHEHA,46098
MUNDAMKULU,46098
JANGWANI,46098
UMOJA,46098
MCHICHIRA,46098
SHANGANI,46098
PACHANI,46098
MKWAJUNI,46098
MNARANI,46098
LITEHU,46098
MMEDA,46098
MABETI,46098
LIBOBE,46098
LYENJE,46098
MWEMBEMMOJA,46098
MAHOHA,46098
NAMBAHU,46098
MIVANGA,46098
MIKUYU,46098
NACHUNYU,46098
MUUNGANO,46098
MNAIDA,46098
MTINGIDA,46098
NAMKOMOLELA,46098
MILEDI,46098
MILONGODI,46098
MMWINDI,46098
MIHAMBWE,46098
RUVUMA,46098
LEMBELA,46098
KISAGANI,46098
NAKALE,46098
MKAHA,46098
NAMUNDA,46098
MCHANGANI,46098
CHIKONGO,46098
DINYEKE,46098
MISUFINI,46098
MPIKULA,46098
MWANGAZA SOKONI,46098
NAMDWANI,46098
NAPUTA SHULENI,46098
NAPUTA SOKONI,46098
MWANGAZA SHULENI,46098
MICHENJELE,46098
BANDARI,46098
MPUNDA,46098
MMALALA,46098
SHANGANI,46098
NGONGO,46098
MAUNDO,46098
NAMAHONGA,46098
"CHANG""OMBE",46098
KUNANDUNDU,46098
CHIUMO,46098
CHINGUNGWE,46098
CHIKUNDA,46098
KUCHELE,46098
KIULE,46098
MTENDA,46098
SALAMA,46098
MKUPETE,46098
LIPALWE I,46098
DINEMBO,46098
CHITOHOLI JUU,46098
MIKUNDA SOKONI,46098
MIKUNDA SHULENI,46098
LIPALWE II,46098
CHITOHOLI,46098
LIPONDE,46098
MWERU SHULENI,46098
MWERU SOKONI,46098
CHAUME,46098
SOKOINE,46098
MKONJOWANO,46098
CHIMBUKO,46098
MKULA,46098
ULODALEO,46098
NGUNJA,46098
NAMINDONDI JUU,46098
NAMINDONDI CHINI,46098
MANGOMBYA,46098
NANJANGA,46098
NANNALA,46098
MKUTI,46098
MKWITI CHINI,46098
MKWITI JUU,46098
LIKOLOMBE,46098
KIDOO,46098
LUKOKODA,46098
MNAZIMMOJA,46098
GHANA JUU,46098
GHANA CHINI,46098
"NANHYANGA ""A""",46098
"NAHYANGA ""C""",46098
MIULE,46098
"NANHYANGA ""B""",46098
MNAIDA,46098
MNAUKE,46098
DINDUMA BARABARANI,46098
DINDUMA SHULENI,46098
NANYUWILA,46098
MITENE,46098
TANDIKA,46098
MNYOMA,46098
TUKURU,46098
MDENGA,46098
MTEGU,46098
MAJENGO,46098
MNDUMBWE,46098
MAMBAMBA,46098
MFYATULA,46098
MTANDAVALA,46098
KITAMA MJINI,46098
KITAMA SHULENI,46098
MWENGE B,46098
MWENGE A,46098
MITONDI A,46098
MITONDI B,46098
NAMUNDA,46098
"NG""ONGOLO",46098
MIUTA,46098
NAMEDI,46098
MILIDU,46098
ILALA,46098
"CHING""ATI",46098
PEMBA,46098
NAMIKUPA,46098
CHIHANGI,46098
KWANYAMA,46098
HURUMA,46098
SINYANGI,46098
MITUMBATI,46098
MICHINJI,46098
LUAGALA,46098
MKOLA CHINI,46098
MKOLA JUU,46098
KIGAMBONI,46098
CHIDEDE,46098
LUHEYA,46098
MACHEDI,46098
MKWEDU II,46098
NYAMBITI,46933
KINOJA,46933
SOLWE,46933
IBINDO,46933
MWANKUBA,46933
GOLOMA,46933
ISABILO,46933
MWANDU,46933
SHUSHI,46933
MALYA,46933
MWAHEMBO,46933
TALAGA,46933
MWITAMBU,46933
KITUNGA,46933
LIGEMBE,46933
KISHILI,46933
MWAMAJIRA,46933
MWABILANDA,46933
NKALALO,46933
MANAWA,46933
"MWAGING""HI",46933
MALIGISU,46933
KADASHI,46933
MWABARATULU,46933
MWABUCHUMA,46933
BUGANDANDO,46933
"NG""WASWENG""HELE",46933
NYASHANA,46933
NYAMIGAMBA,46933
ICHEJA,46933
BUGANDO,46933
BUSULE,46933
LYOMA,46933
NKUNGULU,46933
KINAMWELI,46933
KIMIZA,46933
SUMVE,46933
NYAMIKOMA,46933
BUMYENGEJA,46933
MWASHILALAGE,46933
MWABOMBA,46933
CHAMVA,46933
MWANGIKA,46933
NGOGO,46933
MHULULA,46933
NGULLA,46933
NYAMATALA,46933
NYAMBUYI,46933
MHULYA,46933
ISHINGISHA,46933
MANTARE,46933
MWAMPULU,46933
MWANEKEYI,46933
BUJINGWA,46933
ISAGALA,46933
SUMAHA,46933
SHILANONA,46933
"NG""HUNDYA",46933
ISUNGA,46933
BUNGULWA,46933
MAHIGA,46933
MWABAGOLE,46933
SHIGUMHULO,46933
"MWANG""HALANGA",46933
MANGULUMA,46933
MWADUBI,46933
MALEMVE,46933
SANGA,46933
KAWEKAMO,46933
NDAMHI,46933
CHIBUJI,46933
"NYANG""HONGE",46933
CHASALAWI,46933
MHALO,46933
BUPAMWA,46933
KILIWI,46933
DODOMA,46933
MILYUNGU,46933
IGUMANGOBO,46933
KIJIDA,46933
MWALUJO,46933
SHIGANGAMA,46933
"NG""HULIKU",46933
SHILEMBO,46933
MHANDE,46933
KASAMWA,46933
GULUMWA,46933
SANGU,46933
"IZIZIMBA ""A""",46933
"IZIZIMBA ""B""",46933
MWAMITINJE,46933
SHILIMA,46933
MWAKILIMA,46933
MWABAYANDA,46933
MWALUBUNGWE,46933
KIKUBIJI,46933
"MWANG""HANGA",46933
BUYOGO,46933
"NG""HUNGUMALWA",46933
"MWANG""OMBE",46933
RUNELE,46933
KIBITILWA,46933
ILULA,46933
MANAYI,46933
MWAMAKOYE,46933
ISAGENGE,46933
MWAKUBILINGA,46933
MWAKILYAMBITI,46933
NYANHIGA,46933
GATULI,46933
IGUNGUHYA,46933
JOJIRO,46933
NYAMILAMA,46933
MWASHIGI,46933
BUGEMBE,46933
MWANKULWE,46933
LUHALA,46933
BUGUNGA,46933
IKUNDA,46933
,46933
ILUNGU,47960
NYASHIMBA,47960
YICHOBELA,47960
KINANGO,47960
SAGANI,47960
"NG""WATELESHA",47960
KIPEJA,47960
IHIMBILI,47960
LUMEJI,47960
ISENI,47960
"NYANG""HANGA",47960
BUHUMBI,47960
MWAMIBANGA,47960
KITONGO,47960
NYASHOSHI,47960
MISUNGWI,47960
BUBINZA,47960
KISAMBA,47960
SAYAKA,47960
LUBUGU,47960
NSOLLA,47960
"SALONG""WE",47960
MWALINHA,47960
MWAMABANZA,47960
KAHANGARA,47960
SHINEMBO,47960
BUGABU,47960
NYAMAHANGA,47960
IJINGA,47960
BUNDILYA,47960
KITONGO SIMA,47960
KIGANGAMA,47960
LUGEYE,47960
MWAMANGA,47960
INOLELO,47960
"KISESA ""B""",47960
MISAMBO,47960
MALILIKA,47960
NYANGUGE,47960
BUGUMANGALA,47960
MATELA,47960
MUDA,47960
IGEKEMAJA,47960
WITA,47960
KITUMBA,47960
"KISESA ""A""",47960
BUJORA,47960
KANYAMA,47960
ISANGIJO,47960
WELAMASONGA,47960
IHAYABUYAGA,47960
MATALE,47960
SESE,47960
IHUSHI,47960
BUSEKWA,47960
ITANDULA,47960
LANGI,47960
LUTALE,47960
KAGEYE,47960
KONGOLO,47960
SHILINGWA,47960
CHABULA,47960
BUGANDO,47960
NYASHIGWE,47960
BUGATU,47960
SALAMA,47960
CHANDULU,47960
MWABULENGA,47960
"NG""HAYA",47960
NHOBOLA,47960
"NG""WASHEPI",47960
"KAYENZE ""B""",47960
KABILA,47960
MWAMAGOLI,47960
IGOMBE,47960
NDAGALU,47960
ISOLO,47960
SHISHANI,47960
MAHAHA,47960
JINJIMILI,47960
KABALE,47960
NYASATO,47960
MWAMAGILI,48586
MWAGILIGILI,48586
MWAWILE,48586
ISENENGEJA,48586
MAHANDO,48586
IBINZA,48586
INONELWA,48586
MWASAGELA,48586
MISASI,48586
MANAWA,48586
1BUSONGO,48586
NYAMBITI,48586
KIFUNE,48586
GULUMUNGU,48586
NYAMAYINZA,48586
LUKANGA,48586
"NG""HAMVE",48586
"NG""OBO",48586
